datetime,tmp,tmp_3h,tmp_6h,slp,slp_3h,slp_6h,QUALITY_CONTROL
2010-05-02 12:00:00,4.51,4.443333333333333,4.081428571428572,994.51,994.5433333333332,,V020
2010-05-03 00:00:00,3.41,3.41,3.41,1001.8100000000001,1001.6766666666666,1001.5957142857143,V020
2010-05-03 12:00:00,5.01,5.343333333333334,5.381428571428571,,,,V020
2010-05-04 00:00:00,2.71,2.5100000000000002,2.638571428571429,1014.61,1014.6433333333333,1014.6528571428571,V020
2010-05-04 12:00:00,5.8100000000000005,5.943333333333334,5.838571428571429,1018.8100000000001,,,V020
2010-05-05 00:00:00,0.31,,,1019.8100000000001,,,V020
2010-05-05 12:00:00,3.0100000000000002,3.0100000000000002,2.867142857142858,,,,V020
2010-05-06 00:00:00,1.1099999999999999,,,1021.8100000000001,,,V020
2010-05-06 12:00:00,6.01,6.076666666666667,,,,,V020
2010-05-07 00:00:00,0.41,,,1027.71,,,V020
2010-05-07 12:00:00,8.01,7.81,7.352857142857142,,,,V020
2010-05-08 00:00:00,2.21,2.5100000000000002,,1017.11,1017.0433333333334,,V020
2010-05-08 12:00:00,9.01,,,,,,V020
2010-05-09 00:00:00,1.41,,,1008.51,,,V020
2010-05-09 12:00:00,4.11,,,1007.01,,,V020
2010-05-10 00:00:00,1.41,,,1008.71,,,V020
2010-05-10 12:00:00,6.01,6.11,5.61,,,,V020
2010-05-11 00:00:00,5.51,,,1010.9100000000001,,,V020
2010-05-11 12:00:00,9.01,8.01,7.724285714285714,,,,V020
2010-05-12 00:00:00,4.41,4.543333333333334,4.581428571428572,1013.61,1013.5099999999999,1013.3814285714286,V020
2010-05-12 12:00:00,10.01,10.01,10.195714285714285,,,,V020
2010-05-13 00:00:00,3.91,4.210000000000001,4.552857142857143,1019.01,1019.0766666666665,1018.952857142857,V020
2010-05-13 12:00:00,12.01,11.676666666666668,10.624285714285714,,,,V020
2010-05-14 00:00:00,9.01,8.81,8.352857142857143,1020.4100000000001,1020.3433333333334,1020.2385714285714,V020
2010-05-14 12:00:00,9.01,10.343333333333334,10.867142857142856,,,,V020
2010-05-15 00:00:00,6.609999999999999,6.31,6.081428571428572,1019.61,1019.5766666666667,1019.5528571428571,V020
2010-05-15 12:00:00,19.009999999999998,18.676666666666662,18.181428571428572,,,,V020
2010-05-16 00:00:00,12.01,11.843333333333334,12.067142857142857,1020.01,1020.1433333333333,1020.2385714285713,V020
2010-05-16 12:00:00,17.009999999999998,17.24333333333333,17.238571428571426,1020.8100000000001,1020.71,,V020
2010-05-17 00:00:00,13.41,12.676666666666664,12.752857142857142,1020.21,1020.1433333333333,1020.0814285714285,V020
2010-05-17 12:00:00,21.21,21.21,21.08142857142857,1018.21,1018.2099999999999,,V020
2010-05-18 00:00:00,15.11,14.009999999999998,14.338571428571427,1020.51,1020.4766666666666,1020.4242857142857,V020
2010-05-18 12:00:00,11.01,11.343333333333332,11.010000000000002,,,,V020
2010-05-19 00:00:00,6.01,5.809999999999999,5.7385714285714275,1033.41,1033.3433333333332,1033.4099999999999,V020
2010-05-19 12:00:00,8.01,7.676666666666665,7.581428571428572,,,,V020
2010-05-20 00:00:00,5.41,5.243333333333332,5.767142857142857,1028.6100000000001,1028.7433333333333,1028.7528571428572,V020
2010-05-20 12:00:00,11.01,11.343333333333332,11.01,,,,V020
2010-05-21 00:00:00,8.41,7.876666666666665,7.895714285714285,1025.91,1025.8766666666668,1025.91,V020
2010-05-21 12:00:00,7.01,7.009999999999998,7.409999999999999,,,,V020
2010-05-22 00:00:00,6.11,5.676666666666666,5.71,1026.81,1026.6766666666665,1026.6671428571428,V020
2010-05-22 12:00:00,10.01,9.676666666666664,9.067142857142857,,,,V020
2010-05-23 00:00:00,6.3100000000000005,6.309999999999999,6.410000000000001,1011.11,1011.11,1011.0671428571428,V020
2010-05-23 12:00:00,6.3100000000000005,6.276666666666666,6.395714285714286,1010.01,1009.9433333333333,,V020
2010-05-24 00:00:00,3.1100000000000003,2.9766666666666652,3.424285714285715,1008.61,1008.5099999999999,1008.5671428571428,V020
2010-05-24 12:00:00,8.61,8.476666666666667,8.195714285714285,1007.01,1007.0766666666667,1007.0242857142857,V020
2010-05-25 00:00:00,4.61,4.91,5.167142857142857,1006.4100000000001,1006.4433333333333,1006.3385714285715,V020
2010-05-25 12:00:00,14.01,13.343333333333334,12.581428571428571,,,,V020
2010-05-26 00:00:00,7.81,7.4433333333333325,7.438571428571428,1011.61,1011.5766666666665,1011.5814285714285,V020
2010-05-26 12:00:00,13.309999999999999,13.543333333333331,13.081428571428571,1014.8100000000001,1014.8433333333332,,V020
2010-05-27 00:00:00,6.609999999999999,,,1016.8100000000001,,,V020
2010-05-27 12:00:00,12.01,11.709999999999999,11.595714285714283,,,,V020
2010-05-28 00:00:00,7.109999999999999,7.1099999999999985,7.795714285714285,1016.4100000000001,1016.3100000000001,1016.1099999999999,V020
2010-05-28 12:00:00,13.01,13.076666666666663,13.18142857142857,,,,V020
2010-05-29 00:00:00,9.91,8.676666666666664,8.938571428571429,1011.01,1011.0433333333334,1011.0385714285715,V020
2010-05-29 12:00:00,14.01,14.243333333333332,14.11,,,,V020
2010-05-30 00:00:00,5.61,5.709999999999998,6.838571428571428,1006.71,1006.81,1006.9385714285715,V020
2010-05-30 12:00:00,10.61,10.343333333333332,10.367142857142856,1009.8100000000001,1009.7433333333332,,V020
2010-05-31 00:00:00,6.409999999999999,6.209999999999998,6.438571428571428,1011.51,1011.5099999999999,1011.5385714285713,V020
2010-05-31 12:00:00,8.01,6.943333333333331,6.695714285714286,,,,V020
2010-06-01 00:00:00,1.81,2.5766666666666644,3.0242857142857145,1014.9100000000001,1014.7433333333332,1014.6099999999999,V020
2010-06-01 12:00:00,7.01,5.343333333333331,5.624285714285714,,,,V020
2010-06-02 00:00:00,1.1099999999999999,0.743333333333331,1.9528571428571428,1021.61,1021.61,1021.3671428571428,V020
2010-06-02 12:00:00,12.01,11.676666666666664,11.252857142857142,,,,V020
2010-06-03 00:00:00,9.11,9.176666666666664,9.638571428571428,1009.11,1009.11,1009.0957142857143,V020
2010-06-03 12:00:00,7.81,7.74333333333333,7.595714285714285,1006.8100000000001,1006.71,,V020
2010-06-04 00:00:00,5.8100000000000005,5.876666666666665,5.795714285714285,1009.71,1009.61,1009.51,V020
2010-06-04 12:00:00,4.21,4.709999999999997,4.395714285714286,1012.21,1012.21,,V020
2010-06-05 00:00:00,3.0100000000000002,2.776666666666664,2.552857142857143,1009.4100000000001,1009.4766666666666,1009.7242857142857,V020
2010-06-05 12:00:00,4.01,3.3433333333333315,3.2242857142857146,,,,V020
2010-06-06 00:00:00,2.91,2.7099999999999977,2.9528571428571433,1011.3100000000001,1011.41,1011.3671428571428,V020
2010-06-06 12:00:00,5.71,6.009999999999998,5.581428571428572,1012.51,1012.5099999999999,1012.4671428571428,V020
2010-06-07 00:00:00,4.11,4.04333333333333,4.11,1013.21,1013.11,1013.1242857142857,V020
2010-06-07 12:00:00,4.41,4.476666666666664,4.638571428571429,1015.8100000000001,,,V020
2010-06-08 00:00:00,2.81,2.8433333333333306,3.052857142857143,1016.01,1016.0433333333334,1016.0671428571428,V020
2010-06-08 12:00:00,8.01,7.709999999999997,7.524285714285715,,,,V020
2010-06-09 00:00:00,4.71,4.809999999999998,5.01,1011.8100000000001,1011.8766666666667,1012.0957142857143,V020
2010-06-09 12:00:00,7.01,6.676666666666665,7.481428571428571,,,,V020
2010-06-10 00:00:00,4.21,4.509999999999998,4.3100000000000005,1016.51,1016.4433333333333,1016.5385714285715,V020
2010-06-10 12:00:00,8.01,7.009999999999998,6.867142857142857,,,,V020
2010-06-11 00:00:00,4.01,4.243333333333331,4.481428571428571,1014.61,1014.5766666666665,1014.51,V020
2010-06-11 12:00:00,9.01,9.343333333333332,9.43857142857143,,,,V020
2010-06-12 00:00:00,10.709999999999999,10.776666666666664,10.81,1006.3100000000001,1006.2766666666666,1006.2814285714285,V020
2010-06-12 12:00:00,14.01,14.343333333333332,14.124285714285714,,,,V020
2010-06-13 00:00:00,10.41,10.14333333333333,10.138571428571428,1000.61,1000.5433333333334,1000.6528571428571,V020
2010-06-13 12:00:00,11.309999999999999,11.009999999999996,11.01,1003.71,1003.71,,V020
2010-06-14 00:00:00,6.709999999999999,6.709999999999997,6.71,1010.51,1010.4433333333333,1010.4242857142856,V020
2010-06-14 12:00:00,5.61,5.676666666666665,6.1242857142857146,1016.21,1016.1433333333333,,V020
2010-06-15 00:00:00,3.5100000000000002,3.909999999999997,4.467142857142858,1018.4100000000001,1018.4433333333333,1018.4385714285715,V020
2010-06-15 12:00:00,9.709999999999999,10.009999999999996,9.967142857142857,1018.71,1018.7433333333333,,V020
2010-06-16 00:00:00,7.909999999999999,8.109999999999998,8.195714285714287,1016.11,1016.1766666666666,1016.0814285714285,V020
2010-06-16 12:00:00,13.51,13.509999999999996,13.124285714285714,1011.9100000000001,1011.9433333333333,,V020
2010-06-17 00:00:00,8.61,8.576666666666664,9.024285714285712,1011.9100000000001,1011.8766666666667,1011.8242857142857,V020
2010-06-17 12:00:00,10.01,10.343333333333332,,,,,V020
2010-06-18 00:00:00,7.609999999999999,7.676666666666663,7.838571428571428,1008.01,1007.9766666666666,1008.0814285714285,V020
2010-06-18 12:00:00,10.91,10.976666666666665,10.652857142857142,1009.71,1009.61,,V020
2010-06-19 00:00:00,6.51,6.54333333333333,6.467142857142856,1011.61,1011.6433333333333,1011.6242857142857,V020
2010-06-19 12:00:00,5.01,5.143333333333331,5.124285714285714,,,,V020
2010-06-20 00:00:00,5.41,5.376666666666665,5.467142857142858,1005.21,1005.21,1005.3242857142857,V020
2010-06-20 12:00:00,7.409999999999999,7.643333333333331,7.638571428571429,1004.11,,,V020
2010-06-21 00:00:00,5.11,5.043333333333332,5.01,1004.11,1004.11,1004.352857142857,V020
2010-06-21 12:00:00,11.209999999999999,11.109999999999998,10.867142857142856,1007.01,1007.0433333333334,,V020
2010-06-22 00:00:00,8.51,8.676666666666664,8.824285714285713,1005.4100000000001,1005.3433333333332,1005.2671428571429,V020
2010-06-22 12:00:00,10.01,10.676666666666664,10.424285714285714,,,,V020
2010-06-23 00:00:00,7.109999999999999,6.74333333333333,6.667142857142857,1008.51,1008.5766666666667,1008.6528571428572,V020
2010-06-23 12:00:00,9.209999999999999,9.309999999999997,9.31,1015.3100000000001,,,V020
2010-06-24 00:00:00,6.51,6.54333333333333,6.7385714285714275,1017.51,1017.4766666666666,1017.3671428571428,V020
2010-06-24 12:00:00,9.01,9.343333333333332,9.295714285714284,,,,V020
2010-06-25 00:00:00,5.11,5.343333333333331,6.195714285714286,1016.71,1016.6433333333333,1016.4385714285714,V020
2010-06-25 12:00:00,13.01,13.009999999999998,13.167142857142855,,,,V020
2010-06-26 00:00:00,12.91,12.876666666666665,14.224285714285715,1004.21,1004.21,1004.1242857142857,V020
2010-06-26 12:00:00,21.009999999999998,20.34333333333333,19.381428571428568,,,,V020
2010-06-27 00:00:00,6.909999999999999,7.0766666666666636,7.224285714285713,1007.3100000000001,1007.1766666666666,1006.9814285714284,V020
2010-06-27 12:00:00,8.41,7.643333333333331,7.781428571428571,1008.3100000000001,1008.2099999999999,,V020
2010-06-28 00:00:00,6.81,6.809999999999998,6.895714285714285,1010.61,1010.6766666666666,1010.6957142857143,V020
2010-06-28 12:00:00,8.01,7.676666666666665,7.695714285714286,,,,V020
2010-06-29 00:00:00,7.31,7.243333333333331,6.981428571428571,1018.3100000000001,1018.3766666666667,1018.4528571428572,V020
2010-06-29 12:00:00,9.01,9.343333333333332,9.152857142857142,,,,V020
2010-06-30 00:00:00,8.309999999999999,7.943333333333331,7.867142857142857,1016.11,1016.1433333333333,1016.01,V020
2010-06-30 12:00:00,12.01,12.009999999999998,11.23857142857143,1012.9100000000001,1012.9433333333333,,V020
2010-07-01 00:00:00,7.81,8.009999999999996,8.224285714285715,1013.11,1013.2433333333333,,V020
2010-07-01 12:00:00,8.809999999999999,8.676666666666662,8.595714285714285,1014.51,1014.5099999999999,,V020
2010-07-02 00:00:00,7.31,7.276666666666663,7.28142857142857,1017.61,1017.61,1017.5528571428571,V020
2010-07-02 12:00:00,8.809999999999999,9.14333333333333,9.038571428571426,1019.71,1019.5433333333334,1019.2528571428572,V020
2010-07-03 00:00:00,5.11,5.376666666666665,6.167142857142857,1015.01,1014.9433333333333,1014.9671428571429,V020
2010-07-03 12:00:00,10.709999999999999,10.64333333333333,10.724285714285713,1014.21,,,V020
2010-07-04 00:00:00,8.51,8.543333333333331,9.452857142857143,1014.71,1014.8433333333332,1014.8528571428571,V020
2010-07-04 12:00:00,16.61,16.576666666666664,15.981428571428571,1013.4100000000001,1013.61,,V020
2010-07-05 00:00:00,11.209999999999999,10.976666666666665,11.052857142857144,1015.01,1014.9766666666666,1014.6671428571428,V020
2010-07-05 12:00:00,13.01,13.343333333333332,13.352857142857143,,,,V020
2010-07-06 00:00:00,13.709999999999999,13.176666666666662,13.367142857142856,1005.61,1005.7433333333332,1005.7957142857142,V020
2010-07-06 12:00:00,12.01,12.343333333333332,12.667142857142858,,,,V020
2010-07-07 00:00:00,11.41,11.376666666666665,12.167142857142858,1012.21,1012.21,1012.1957142857143,V020
2010-07-07 12:00:00,13.01,14.009999999999998,13.867142857142856,,,,V020
2010-07-08 00:00:00,8.309999999999999,8.776666666666664,9.567142857142857,1015.21,1015.11,1014.8385714285714,V020
2010-07-08 12:00:00,19.009999999999998,19.009999999999994,19.038571428571426,,,,V020
2010-07-09 00:00:00,12.01,12.176666666666662,12.53857142857143,1011.51,1011.5433333333332,1011.61,V020
2010-07-09 12:00:00,17.009999999999998,16.34333333333333,16.409999999999997,,,,V020
2010-07-10 00:00:00,11.91,11.609999999999994,11.995714285714286,1014.9100000000001,1014.8433333333332,1014.6957142857143,V020
2010-07-10 12:00:00,17.009999999999998,16.676666666666662,15.667142857142855,,,,V020
2010-07-11 00:00:00,11.91,12.04333333333333,11.967142857142857,1014.3100000000001,1014.1766666666666,1014.1957142857144,V020
2010-07-11 12:00:00,13.209999999999999,13.176666666666662,13.067142857142857,1020.8100000000001,1020.81,,V020
2010-07-12 00:00:00,8.11,9.276666666666662,11.767142857142856,1013.3100000000001,1013.3433333333332,1013.2528571428571,V020
2010-07-12 12:00:00,20.009999999999998,19.67666666666666,19.15285714285714,,,,V020
2010-07-13 00:00:00,13.51,13.776666666666664,14.638571428571428,1007.3100000000001,1007.0766666666667,1007.21,V020
2010-07-13 12:00:00,14.01,14.209999999999999,13.667142857142858,,,,V020
2010-07-14 00:00:00,9.51,9.576666666666663,9.51,1014.9100000000001,1014.8433333333332,1014.7528571428572,V020
2010-07-14 12:00:00,9.41,9.209999999999999,9.081428571428571,1007.4100000000001,1007.5766666666667,,V020
2010-07-15 00:00:00,7.81,7.6099999999999985,,1015.01,1015.0766666666665,,V020
2010-07-15 12:00:00,11.01,10.676666666666664,10.281428571428572,,,,V020
2010-07-16 00:00:00,5.41,5.576666666666664,7.2957142857142845,1021.21,1021.0433333333334,1020.7242857142857,V020
2010-07-16 12:00:00,16.11,16.376666666666665,16.23857142857143,1016.3100000000001,1016.1766666666666,1016.1099999999999,V020
2010-07-17 00:00:00,11.41,11.576666666666663,11.924285714285714,1017.51,1017.4433333333333,1017.2957142857142,V020
2010-07-17 12:00:00,17.61,17.87666666666666,17.252857142857142,1014.8100000000001,,,V020
2010-07-18 00:00:00,12.91,13.209999999999999,14.095714285714285,1014.21,1014.2433333333332,1014.1528571428571,V020
2010-07-18 12:00:00,17.41,16.776666666666664,16.895714285714284,1003.4100000000001,1003.5099999999999,,V020
2010-07-19 00:00:00,11.809999999999999,11.709999999999996,11.852857142857143,1005.61,1005.61,1005.3099999999998,V020
2010-07-19 12:00:00,17.009999999999998,17.34333333333333,16.724285714285713,,,,V020
2010-07-20 00:00:00,10.709999999999999,,,1004.11,,,V020
2010-07-20 12:00:00,15.01,15.343333333333334,14.581428571428573,,,,V020
2010-07-21 00:00:00,7.31,7.21,7.567142857142856,1009.3100000000001,1009.21,1009.1242857142857,V020
2010-07-21 12:00:00,12.01,11.676666666666668,11.581428571428571,,,,V020
2010-07-22 00:00:00,6.81,6.909999999999999,7.195714285714286,1008.4100000000001,1008.41,1008.3242857142857,V020
2010-07-22 12:00:00,9.01,9.01,9.01,,,,V020
2010-07-23 00:00:00,6.01,5.943333333333334,5.852857142857142,1002.3100000000001,1002.3100000000001,1002.2814285714285,V020
2010-07-23 12:00:00,9.11,8.743333333333332,8.338571428571429,1013.71,1013.4766666666666,,V020
2010-07-24 00:00:00,11.51,11.643333333333333,11.48142857142857,1015.9100000000001,1015.91,1015.8814285714285,V020
2010-07-24 12:00:00,15.01,15.01,14.652857142857142,,,,V020
2010-07-25 00:00:00,4.61,5.476666666666667,6.395714285714286,1023.01,1022.9433333333333,1022.8385714285713,V020
2010-07-25 12:00:00,14.11,14.276666666666666,14.281428571428572,1021.01,1020.9099999999999,,V020
2010-07-26 00:00:00,14.61,14.276666666666666,12.709999999999999,1019.4100000000001,1019.4433333333333,1019.4385714285714,V020
2010-07-26 12:00:00,10.709999999999999,10.709999999999999,10.652857142857142,1019.01,1019.0433333333334,,V020
2010-07-27 00:00:00,10.01,10.709999999999999,11.352857142857143,,,,V020
2010-07-27 12:00:00,21.31,19.61,18.56714285714286,1009.3100000000001,1009.3433333333332,1009.1957142857142,V020
2010-07-28 00:00:00,14.41,14.343333333333334,,1009.01,1008.91,,V020
2010-07-28 12:00:00,13.309999999999999,13.176666666666668,12.68142857142857,1013.71,,,V020
2010-07-29 00:00:00,10.709999999999999,10.743333333333332,10.767142857142856,,,,V020
2010-07-29 12:00:00,13.01,13.476666666666667,13.067142857142857,,,,V020
2010-07-30 00:00:00,11.01,11.176666666666668,11.209999999999999,1015.4100000000001,1015.5433333333332,1015.4242857142856,V020
2010-07-30 12:00:00,18.009999999999998,18.009999999999998,18.495714285714286,,,,V020
2010-07-31 00:00:00,19.41,19.543333333333333,19.995714285714286,1000.8100000000001,1000.81,1000.6528571428571,V020
2010-07-31 12:00:00,22.009999999999998,21.676666666666666,21.238571428571426,,,,V020
2010-08-01 00:00:00,11.91,12.043333333333331,12.23857142857143,1002.61,1002.7099999999999,1002.6814285714285,V020
2010-08-01 12:00:00,15.309999999999999,15.776666666666666,16.038571428571426,1006.3100000000001,1006.2433333333333,,V020
2010-08-02 00:00:00,12.809999999999999,12.643333333333333,12.652857142857142,1006.21,1006.2433333333332,1006.2814285714285,V020
2010-08-02 12:00:00,12.01,12.476666666666668,12.867142857142856,,,,V020
2010-08-03 00:00:00,11.01,11.076666666666668,10.995714285714286,1008.71,1008.7433333333332,1008.7385714285714,V020
2010-08-03 12:00:00,15.61,15.310000000000002,14.281428571428568,1008.01,1008.0099999999999,1008.1242857142857,V020
2010-08-04 00:00:00,9.41,9.476666666666668,9.838571428571429,1010.4100000000001,1010.31,1010.2814285714286,V020
2010-08-04 12:00:00,12.809999999999999,13.243333333333334,12.995714285714286,1010.01,1009.9766666666666,,V020
2010-08-05 00:00:00,9.91,10.043333333333337,10.367142857142856,1006.3100000000001,1006.4433333333333,1006.4528571428572,V020
2010-08-05 12:00:00,17.21,17.110000000000003,16.31,1007.9100000000001,1007.8433333333332,,V020
2010-08-06 00:00:00,11.61,11.610000000000001,11.667142857142855,,,,V020
2010-08-06 12:00:00,15.709999999999999,15.67666666666667,,1017.4100000000001,1017.5099999999999,,V020
2010-08-07 00:00:00,13.809999999999999,13.343333333333334,13.481428571428571,1017.4100000000001,1017.5433333333332,1017.6528571428571,V020
2010-08-07 12:00:00,19.009999999999998,18.676666666666666,18.624285714285712,,,,V020
2010-08-08 00:00:00,13.61,13.543333333333335,13.51,1019.51,1019.61,1019.6528571428571,V020
2010-08-08 12:00:00,14.41,14.17666666666667,13.924285714285713,1018.4100000000001,1018.4766666666666,,V020
2010-08-09 00:00:00,11.809999999999999,11.576666666666668,11.495714285714286,1018.51,1018.5099999999999,1018.6385714285714,V020
2010-08-09 12:00:00,11.809999999999999,11.943333333333335,11.967142857142857,1016.9100000000001,1016.7766666666666,,V020
2010-08-10 00:00:00,10.51,10.51,10.61,1013.11,1013.11,1013.1528571428571,V020
2010-08-10 12:00:00,14.41,14.310000000000002,13.895714285714286,1010.9100000000001,1010.9766666666666,,V020
2010-08-11 00:00:00,11.01,11.043333333333337,11.252857142857142,,,,V020
2010-08-11 12:00:00,13.01,12.67666666666667,12.295714285714286,,,,V020
2010-08-12 00:00:00,5.71,5.310000000000002,5.609999999999999,1020.8100000000001,1020.8100000000001,1020.7385714285714,V020
2010-08-12 12:00:00,14.01,14.676666666666668,14.581428571428573,,,,V020
2010-08-13 00:00:00,7.709999999999999,7.776666666666668,8.024285714285714,1018.9100000000001,1018.8433333333332,1018.7242857142857,V020
2010-08-13 12:00:00,13.709999999999999,14.243333333333334,14.224285714285713,1020.61,,,V020
2010-08-14 00:00:00,6.11,5.910000000000003,6.109999999999999,1020.21,1020.2433333333333,1020.0242857142856,V020
2010-08-14 12:00:00,14.01,14.343333333333335,14.238571428571428,,,,V020
2010-08-15 00:00:00,10.01,10.076666666666668,10.05285714285714,1003.4100000000001,1003.71,1004.7957142857142,V020
2010-08-15 12:00:00,6.609999999999999,6.943333333333335,6.767142857142857,1019.01,1018.8766666666667,1018.5957142857143,V020
2010-08-16 00:00:00,4.41,4.5100000000000025,5.238571428571428,1022.3100000000001,1022.21,1022.1099999999999,V020
2010-08-16 12:00:00,9.709999999999999,9.576666666666668,8.838571428571427,1025.01,1025.0433333333333,,V020
2010-08-17 00:00:00,8.61,8.343333333333335,,1020.21,1020.2766666666666,,V020
2010-08-17 12:00:00,8.01,8.010000000000003,8.152857142857142,,,,V020
2010-08-18 00:00:00,5.71,5.576666666666669,5.838571428571429,1019.11,1019.1433333333333,1019.0957142857143,V020
2010-08-18 12:00:00,8.01,7.676666666666669,7.152857142857142,,,,V020
2010-08-19 00:00:00,4.91,4.843333333333336,4.895714285714286,1015.3100000000001,1015.41,1015.41,V020
2010-08-19 12:00:00,10.01,10.010000000000003,9.581428571428573,,,,V020
2010-08-20 00:00:00,8.61,8.743333333333336,8.452857142857143,1011.9100000000001,1011.9433333333333,1011.9242857142857,V020
2010-08-20 12:00:00,12.709999999999999,12.443333333333335,12.01,1011.3100000000001,1011.3766666666667,,V020
2010-08-21 00:00:00,3.71,3.9100000000000024,4.381428571428571,1010.9100000000001,1010.9099999999999,1010.8528571428571,V020
2010-08-21 12:00:00,13.01,13.343333333333335,13.095714285714285,,,,V020
2010-08-22 00:00:00,5.41,5.876666666666669,6.281428571428571,1006.11,1006.11,1006.0242857142856,V020
2010-08-22 12:00:00,14.11,14.276666666666669,13.824285714285713,1003.01,1002.8766666666667,,V020
2010-08-23 00:00:00,8.41,8.876666666666669,9.095714285714285,1003.61,1003.6433333333333,1003.6528571428571,V020
2010-08-23 12:00:00,12.61,12.543333333333335,12.309999999999999,1004.71,1004.7433333333333,,V020
2010-08-24 00:00:00,3.81,3.343333333333336,3.3814285714285717,1006.21,1006.1766666666666,1006.1528571428571,V020
2010-08-24 12:00:00,10.01,10.010000000000003,9.724285714285713,1005.61,,,V020
2010-08-25 00:00:00,4.91,4.27666666666667,3.667142857142857,1005.51,1005.5433333333334,1005.5528571428571,V020
2010-08-25 12:00:00,11.01,11.010000000000003,10.724285714285715,,,,V020
2010-08-26 00:00:00,1.41,1.776666666666669,2.4528571428571424,1009.01,1009.0433333333332,1008.9814285714285,V020
2010-08-26 12:00:00,10.61,10.743333333333334,,1009.61,,,V020
2010-08-27 00:00:00,3.81,4.043333333333336,3.5814285714285714,1010.21,1010.2766666666666,1010.3242857142857,V020
2010-08-27 12:00:00,10.01,9.910000000000002,9.98142857142857,,,,V020
2010-08-28 00:00:00,3.6100000000000003,3.1766666666666694,3.2100000000000004,1011.9100000000001,1011.9433333333333,1011.9814285714285,V020
2010-08-28 12:00:00,10.01,9.67666666666667,9.538571428571428,,,,V020
2010-08-29 00:00:00,3.41,3.1433333333333358,4.11,1013.9100000000001,1014.0099999999999,1013.8814285714285,V020
